,label,str__aff__id__id,str__levd__id__id,str__levs__id__id,str__jar__id__id,str__jwn__id__id,str__nmw__id__id,str__sw__id__id,str__exm__id__id,str__mel__id__id,arr__ocf__3gram__id__id,arr__ocf__space__id__id,arr__jac__3gram__id__id,arr__jac__space__id__id,arr__dice__3gram__id__id,arr__dice__space__id__id,arr__cos__3gram__id__id,arr__cos__space__id__id,num__anm__id__id,num__rdf__id__id,str__aff__Song_Name__Song_Name,str__levd__Song_Name__Song_Name,str__levs__Song_Name__Song_Name,str__jar__Song_Name__Song_Name,str__jwn__Song_Name__Song_Name,str__nmw__Song_Name__Song_Name,str__sw__Song_Name__Song_Name,str__exm__Song_Name__Song_Name,str__mel__Song_Name__Song_Name,arr__ocf__3gram__Song_Name__Song_Name,arr__ocf__space__Song_Name__Song_Name,arr__jac__3gram__Song_Name__Song_Name,arr__jac__space__Song_Name__Song_Name,arr__dice__3gram__Song_Name__Song_Name,arr__dice__space__Song_Name__Song_Name,arr__cos__3gram__Song_Name__Song_Name,arr__cos__space__Song_Name__Song_Name,str__aff__Artist_Name__Artist_Name,str__levd__Artist_Name__Artist_Name,str__levs__Artist_Name__Artist_Name,str__jar__Artist_Name__Artist_Name,str__jwn__Artist_Name__Artist_Name,str__nmw__Artist_Name__Artist_Name,str__sw__Artist_Name__Artist_Name,str__exm__Artist_Name__Artist_Name,str__mel__Artist_Name__Artist_Name,arr__ocf__3gram__Artist_Name__Artist_Name,arr__ocf__space__Artist_Name__Artist_Name,arr__jac__3gram__Artist_Name__Artist_Name,arr__jac__space__Artist_Name__Artist_Name,arr__dice__3gram__Artist_Name__Artist_Name,arr__dice__space__Artist_Name__Artist_Name,arr__cos__3gram__Artist_Name__Artist_Name,arr__cos__space__Artist_Name__Artist_Name,str__aff__Album_Name__Album_Name,str__levd__Album_Name__Album_Name,str__levs__Album_Name__Album_Name,str__jar__Album_Name__Album_Name,str__jwn__Album_Name__Album_Name,str__nmw__Album_Name__Album_Name,str__sw__Album_Name__Album_Name,str__exm__Album_Name__Album_Name,str__mel__Album_Name__Album_Name,arr__ocf__3gram__Album_Name__Album_Name,arr__ocf__space__Album_Name__Album_Name,arr__jac__3gram__Album_Name__Album_Name,arr__jac__space__Album_Name__Album_Name,arr__dice__3gram__Album_Name__Album_Name,arr__dice__space__Album_Name__Album_Name,arr__cos__3gram__Album_Name__Album_Name,arr__cos__space__Album_Name__Album_Name,str__aff__Genre__Genre,str__levd__Genre__Genre,str__levs__Genre__Genre,str__jar__Genre__Genre,str__jwn__Genre__Genre,str__nmw__Genre__Genre,str__sw__Genre__Genre,str__exm__Genre__Genre,str__mel__Genre__Genre,arr__ocf__3gram__Genre__Genre,arr__ocf__space__Genre__Genre,arr__jac__3gram__Genre__Genre,arr__jac__space__Genre__Genre,arr__dice__3gram__Genre__Genre,arr__dice__space__Genre__Genre,arr__cos__3gram__Genre__Genre,arr__cos__space__Genre__Genre,str__aff__Price__Price,str__levd__Price__Price,str__levs__Price__Price,str__jar__Price__Price,str__jwn__Price__Price,str__nmw__Price__Price,str__sw__Price__Price,str__exm__Price__Price,str__mel__Price__Price,arr__ocf__3gram__Price__Price,arr__ocf__space__Price__Price,arr__jac__3gram__Price__Price,arr__jac__space__Price__Price,arr__dice__3gram__Price__Price,arr__dice__space__Price__Price,arr__cos__3gram__Price__Price,arr__cos__space__Price__Price,str__aff__CopyRight__CopyRight,str__levd__CopyRight__CopyRight,str__levs__CopyRight__CopyRight,str__jar__CopyRight__CopyRight,str__jwn__CopyRight__CopyRight,str__nmw__CopyRight__CopyRight,str__sw__CopyRight__CopyRight,str__exm__CopyRight__CopyRight,str__mel__CopyRight__CopyRight,arr__ocf__3gram__CopyRight__CopyRight,arr__ocf__space__CopyRight__CopyRight,arr__jac__3gram__CopyRight__CopyRight,arr__jac__space__CopyRight__CopyRight,arr__dice__3gram__CopyRight__CopyRight,arr__dice__space__CopyRight__CopyRight,arr__cos__3gram__CopyRight__CopyRight,arr__cos__space__CopyRight__CopyRight,str__aff__Time__Time,str__levd__Time__Time,str__levs__Time__Time,str__jar__Time__Time,str__jwn__Time__Time,str__nmw__Time__Time,str__sw__Time__Time,str__exm__Time__Time,str__mel__Time__Time,arr__ocf__3gram__Time__Time,arr__ocf__space__Time__Time,arr__jac__3gram__Time__Time,arr__jac__space__Time__Time,arr__dice__3gram__Time__Time,arr__dice__space__Time__Time,arr__cos__3gram__Time__Time,arr__cos__space__Time__Time,str__aff__Released__Released,str__levd__Released__Released,str__levs__Released__Released,str__jar__Released__Released,str__jwn__Released__Released,str__nmw__Released__Released,str__sw__Released__Released,str__exm__Released__Released,str__mel__Released__Released,arr__ocf__3gram__Released__Released,arr__ocf__space__Released__Released,arr__jac__3gram__Released__Released,arr__jac__space__Released__Released,arr__dice__3gram__Released__Released,arr__dice__space__Released__Released,arr__cos__3gram__Released__Released,arr__cos__space__Released__Released
0,0,0.0,4,0.19999999999999996,0.4833333194255829,0.4833333194255829,0.0,1.0,0,0.4833333194255829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027327385570209417,1.8935981423096528,9.5,22.0,0.4054054054054054,0.5542439222335815,0.5542439222335815,7.0,13.0,0,0.5542439222335815,0.3225806451612903,0.3333333333333333,0.16666666666666666,0.18181818181818182,0.2857142857142857,0.3076923076923077,0.2875986542715254,0.3086066999241838,4.0,0.0,1.0,1.0,1.0,4.0,4.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0,1.0,1.0,11.0,11.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.5,9,0.6538461538461539,0.768057644367218,0.8608345985412598,9.0,12.0,0,0.8608345985412598,0.85,0.6666666666666666,0.5666666666666667,0.4,0.723404255319149,0.5714285714285714,0.7315635209502898,0.5773502691896258,6.0,0.0,1.0,1.0,1.0,6.0,6.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.5,6.0,0.7931034482758621,0.8150924444198608,0.8150924444198608,17.0,23.0,0,0.8150924444198608,0.92,1.0,0.696969696969697,0.5,0.8214285714285714,0.6666666666666666,0.8261843893231646,0.7071067811865476,1.0,3.0,0.25,0.6666666865348816,0.6666666865348816,1.0,1.0,0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,9,0.3076923076923077,0.676841676235199,0.676841676235199,0.0,4.0,0,0.676841676235199,0.2727272727272727,0.0,0.13043478260869565,0.0,0.23076923076923078,0.0,0.23354968324845687,0.0
1,0,-1.0,5,0.0,0.0,0.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03787277802262379,1.854036915411618,15.5,36.0,0.3793103448275862,0.6960064172744751,0.7568051218986511,12.0,18.0,0,0.7568051218986511,0.2962962962962963,0.38461538461538464,0.16326530612244897,0.23809523809523808,0.2807017543859649,0.38461538461538464,0.2810913475705226,0.3846153846153847,12.0,0.0,1.0,1.0,1.0,12.0,12.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,17.0,0.5405405405405406,0.8468468189239502,0.908108115196228,3.0,20.0,0,0.908108115196228,0.9090909090909091,1.0,0.4878048780487805,0.5,0.6557377049180327,0.6666666666666666,0.6827887419989188,0.7071067811865475,5.0,24,0.41463414634146345,0.6253387331962585,0.7752032279968262,-6.0,13.0,0,0.7752032279968262,0.85,0.6666666666666666,0.40476190476190477,0.2857142857142857,0.576271186440678,0.4444444444444444,0.6086976429335179,0.47140452079103173,4.0,2.0,0.6666666666666667,0.7777777910232544,0.8222222328186035,4.0,4.0,0,0.8222222328186035,0.375,0.5,0.23076923076923078,0.3333333333333333,0.375,0.5,0.37499999999999994,0.4999999999999999,-17.0,55.0,0.15384615384615385,0.533760666847229,0.6736324429512024,-39.0,6.0,0,0.6736324429512024,0.16666666666666666,0.0,0.04,0.0,0.07692307692307693,0.0,0.09128709291752769,0.0,2.0,2.0,0.5,0.6666666865348816,0.7333333492279053,2.0,2.0,0,0.7333333492279053,0.3333333333333333,0.0,0.2,0.0,0.3333333333333333,0.0,0.33333333333333337,0.0,0.0,12,0.25,0.6431878209114075,0.6431878209114075,-3.0,4.0,0,0.6431878209114075,0.2727272727272727,0.0,0.11538461538461539,0.0,0.20689655172413793,0.0,0.21320071635561047,0.0
2,1,-1.0,5,0.0,0.0,0.0,-1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07515151515151519,1.7204058624577228,14.0,1.0,0.9333333333333333,0.9555555582046509,0.9733333587646484,14.0,14.0,0,0.9733333587646484,0.8235294117647058,0.6666666666666666,0.7,0.5,0.8235294117647058,0.6666666666666666,0.8235294117647058,0.6666666666666667,15.0,0.0,1.0,1.0,1.0,15.0,15.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,0.0,1.0,1.0,1.0,11.0,11.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-15.5,44,0.13725490196078427,0.7124183177947998,0.8274509906768799,-37.0,7.0,0,0.8274509906768799,1.0,1.0,0.20930232558139536,0.16666666666666666,0.34615384615384615,0.2857142857142857,0.457495710997814,0.4082482904638631,6.0,0.0,1.0,1.0,1.0,6.0,6.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.0,8.0,0.9036144578313253,0.838948130607605,0.838948130607605,69.0,75.0,0,0.838948130607605,0.9382716049382716,0.9230769230769231,0.8444444444444444,0.75,0.9156626506024096,0.8571428571428571,0.9159285996787706,0.8593378488473195,3.0,1.0,0.75,0.8333333134651184,0.8833333253860474,3.0,3.0,0,0.8833333253860474,0.5,0.0,0.3333333333333333,0.0,0.5,0.0,0.5000000000000001,0.0,-0.5,13,0.23529411764705888,0.5599128603935242,0.5599128603935242,-4.0,4.0,0,0.5599128603935242,0.2727272727272727,0.0,0.1111111111111111,0.0,0.2,0.0,0.2075143391598224,0.0
3,0,-1.0,5,0.0,0.0,0.0,-1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04133766836971664,1.8412132024977699,2.5,56.0,0.18840579710144922,0.5892078876495361,0.5892078876495361,-4.0,16.0,0,0.5892078876495361,0.14814814814814814,0.3076923076923077,0.07017543859649122,0.17391304347826086,0.13114754098360656,0.2962962962962963,0.1320196723968899,0.2964997266644405,12.0,0.0,1.0,1.0,1.0,12.0,12.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.5,8.0,0.6799999999999999,0.8933333158493042,0.9359999895095825,9.0,16.0,0,0.9359999895095825,0.9473684210526315,1.0,0.6428571428571429,0.8,0.782608695652174,0.8888888888888888,0.7947194142390261,0.8944271909999159,-2.0,37,0.31481481481481477,0.674655020236969,0.8047930002212524,-19.0,13.0,0,0.8047930002212524,0.75,0.6666666666666666,0.2777777777777778,0.2222222222222222,0.43478260869565216,0.36363636363636365,0.4791574237499549,0.40824829046386296,6.0,0.0,1.0,1.0,1.0,6.0,6.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-67.5,169.0,0.09139784946236562,0.5260092616081238,0.668206512928009,-145.0,6.0,0,0.668206512928009,0.23076923076923078,0.0,0.03468208092485549,0.0,0.0670391061452514,0.0,0.09513029883089882,0.0,2.0,2.0,0.5,0.8333333134651184,0.8666666746139526,2.0,2.0,0,0.8666666746139526,0.3333333333333333,0.0,0.2,0.0,0.3333333333333333,0.0,0.33333333333333337,0.0,-1.0,14,0.2222222222222222,0.5555555820465088,0.5555555820465088,-5.0,4.0,0,0.5555555820465088,0.2727272727272727,0.0,0.10714285714285714,0.0,0.1935483870967742,0.0,0.20225995873897262,0.0
4,0,1.0,3,0.25,0.5,0.5,1.0,1.0,0,0.5,0.16666666666666666,0.0,0.09090909090909091,0.0,0.16666666666666666,0.0,0.16666666666666669,0.0,0.4495412844036697,0.759493670886076,-2.5,49.0,0.2222222222222222,0.5507065057754517,0.5507065057754517,-16.0,13.0,0,0.5507065057754517,0.2222222222222222,0.5,0.08695652173913043,0.2,0.16,0.3333333333333333,0.16666666666666666,0.35355339059327373,11.0,0.0,1.0,1.0,1.0,11.0,11.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,13.0,0.5357142857142857,0.8452380895614624,0.9071428775787354,2.0,15.0,0,0.9071428775787354,0.8823529411764706,1.0,0.46875,0.4,0.6382978723404256,0.5714285714285714,0.6642111641550715,0.6324555320336759,-19.0,54,0.15625,0.564636766910553,0.564636766910553,-41.0,7.0,0,0.564636766910553,0.4666666666666667,0.3333333333333333,0.125,0.1,0.2222222222222222,0.18181818181818182,0.2608745973749755,0.20412414523193148,6.0,0.0,1.0,1.0,1.0,6.0,6.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,158.0,0.0,1.0,1.0,1.0,158.0,158.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.75,0.8333333134651184,0.8833333253860474,3.0,3.0,0,0.8833333253860474,0.5,0.0,0.3333333333333333,0.0,0.5,0.0,0.5000000000000001,0.0,0.0,12,0.25,0.6431878209114075,0.6431878209114075,-3.0,4.0,0,0.6431878209114075,0.2727272727272727,0.0,0.11538461538461539,0.0,0.20689655172413793,0.0,0.21320071635561047,0.0
5,0,0.0,4,0.19999999999999996,0.6333333253860474,0.6333333253860474,0.0,1.0,0,0.6333333253860474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03825601879036988,1.8526143143964031,0.5,39.0,0.3275862068965517,0.6335258483886719,0.6701732873916626,-12.0,12.0,0,0.6701732873916626,0.3793103448275862,0.5,0.14102564102564102,0.23529411764705882,0.24719101123595505,0.38095238095238093,0.26370481581696126,0.39223227027636803,12.0,0.0,1.0,1.0,1.0,12.0,12.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,17.0,0.5405405405405406,0.8468468189239502,0.908108115196228,3.0,20.0,0,0.908108115196228,0.9090909090909091,1.0,0.4878048780487805,0.5,0.6557377049180327,0.6666666666666666,0.6827887419989188,0.7071067811865475,4.5,24,0.41463414634146345,0.6883203387260437,0.8129922151565552,-6.0,13.0,0,0.8129922151565552,0.75,0.6666666666666666,0.35714285714285715,0.2857142857142857,0.5263157894736842,0.4444444444444444,0.5514109665703558,0.47140452079103173,4.0,2.0,0.6666666666666667,0.7777777910232544,0.8222222328186035,4.0,4.0,0,0.8222222328186035,0.375,0.5,0.23076923076923078,0.3333333333333333,0.375,0.5,0.37499999999999994,0.4999999999999999,-17.0,55.0,0.15384615384615385,0.533760666847229,0.6736324429512024,-39.0,6.0,0,0.6736324429512024,0.16666666666666666,0.0,0.04,0.0,0.07692307692307693,0.0,0.09128709291752769,0.0,2.0,2.0,0.5,0.6666666865348816,0.7333333492279053,2.0,2.0,0,0.7333333492279053,0.3333333333333333,0.0,0.2,0.0,0.3333333333333333,0.0,0.33333333333333337,0.0,0.0,12,0.25,0.6431878209114075,0.6431878209114075,-3.0,4.0,0,0.6431878209114075,0.2727272727272727,0.0,0.11538461538461539,0.0,0.20689655172413793,0.0,0.21320071635561047,0.0
6,0,0.0,4,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11618549441706061,1.583633741888969,10.0,53.0,0.23188405797101452,0.6685070395469666,0.6685070395469666,9.0,13.0,0,0.6685070395469666,0.27419354838709675,0.46153846153846156,0.1504424778761062,0.2857142857142857,0.26153846153846155,0.4444444444444444,0.2618174690443214,0.44474958999666075,6.0,6.0,0.5,0.7361111044883728,0.8416666388511658,6.0,6.0,0,0.8416666388511658,0.42857142857142855,0.5,0.2727272727272727,0.3333333333333333,0.42857142857142855,0.5,0.42857142857142855,0.4999999999999999,13.0,13.0,0.5357142857142857,0.6765079498291016,0.6765079498291016,12.0,15.0,0,0.6765079498291016,0.4074074074074074,0.6,0.24444444444444444,0.42857142857142855,0.39285714285714285,0.6,0.3931079294405248,0.5999999999999999,-15.0,47,0.12962962962962965,0.41317325830459595,0.41317325830459595,-34.0,3.0,0,0.41317325830459595,0.13333333333333333,0.0,0.03225806451612903,0.0,0.0625,0.0,0.07377111135633174,0.0,4.0,2.0,0.6666666666666667,0.7777777910232544,0.8222222328186035,4.0,4.0,0,0.8222222328186035,0.375,0.5,0.23076923076923078,0.3333333333333333,0.375,0.5,0.37499999999999994,0.4999999999999999,-34.5,150.0,0.19354838709677424,0.551505982875824,0.551505982875824,-87.0,16.0,0,0.551505982875824,0.27586206896551724,0.15384615384615385,0.08205128205128205,0.058823529411764705,0.15165876777251186,0.1111111111111111,0.16984793474626186,0.11566298639324807,2.0,2.0,0.5,0.6666666865348816,0.6666666865348816,2.0,2.0,0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,18,0.052631578947368474,0.0,0.0,-9.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0,1.0,3,0.4,0.6722221970558167,0.7049999833106995,1.0,1.0,0,0.7049999833106995,0.16666666666666666,0.0,0.08333333333333333,0.0,0.15384615384615385,0.0,0.1543033499620919,0.0,0.10817049480059426,1.6095528790628608,3.5,34.0,0.29166666666666663,0.5611110925674438,0.5611110925674438,-4.0,9.0,0,0.5611110925674438,0.21875,0.42857142857142855,0.09333333333333334,0.1875,0.17073170731707318,0.3157894736842105,0.17499999999999996,0.3273268353539886,2.5,13.0,0.2777777777777778,0.6087962985038757,0.6087962985038757,2.0,8.0,0,0.6087962985038757,0.3888888888888889,0.6666666666666666,0.22580645161290322,0.5,0.3684210526315789,0.6666666666666666,0.3689323936863109,0.6666666666666667,-0.5,32.0,0.2558139534883721,0.5172572731971741,0.5172572731971741,-8.0,10.0,0,0.5172572731971741,0.34615384615384615,0.42857142857142855,0.14516129032258066,0.2,0.2535211267605634,0.3333333333333333,0.2631174057921088,0.3418817293789138,12.5,9,0.6538461538461539,0.768057644367218,0.8608345985412598,9.0,12.0,0,0.8608345985412598,0.85,0.6666666666666666,0.5666666666666667,0.4,0.723404255319149,0.5714285714285714,0.7315635209502898,0.5773502691896258,6.0,0.0,1.0,1.0,1.0,6.0,6.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5,23.0,0.23333333333333328,0.55650794506073,0.6895555853843689,2.0,5.0,0,0.6895555853843689,0.1111111111111111,0.0,0.05357142857142857,0.0,0.1016949152542373,0.0,0.10206207261596574,0.0,1.0,3.0,0.25,0.5,0.5,1.0,1.0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5,16,0.11111111111111116,0.4444444477558136,0.4444444477558136,-7.0,1.0,0,0.4444444477558136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0,1.0,3,0.4,0.6333333253860474,0.6700000166893005,1.0,1.0,0,0.6700000166893005,0.3333333333333333,0.0,0.18181818181818182,0.0,0.3076923076923077,0.0,0.3086066999241838,0.0,0.10212314774108455,1.6293584870242621,8.0,27.0,0.3076923076923077,0.6104772090911865,0.6104772090911865,6.0,10.0,0,0.6104772090911865,0.23529411764705882,0.42857142857142855,0.11940298507462686,0.25,0.21333333333333335,0.4,0.21426863360223206,0.40089186286863654,12.0,0.0,1.0,1.0,1.0,12.0,12.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,0.0,1.0,1.0,1.0,8.0,8.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-25.0,55,0.051724137931034475,0.6839080452919006,0.7787356376647949,-52.0,3.0,0,0.7787356376647949,0.6,1.0,0.05555555555555555,0.1111111111111111,0.10526315789473684,0.2,0.1860521018838127,0.3333333333333333,6.0,0.0,1.0,1.0,1.0,6.0,6.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,41.0,0.2545454545454545,0.5210975408554077,0.5210975408554077,-14.0,9.0,0,0.5210975408554077,0.23333333333333334,0.125,0.09090909090909091,0.0625,0.16666666666666666,0.11764705882352941,0.17391639824998364,0.1178511301977579,1.0,3.0,0.25,0.6666666865348816,0.6666666865348816,1.0,1.0,0,0.6666666865348816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,14,0.2222222222222222,0.6111111044883728,0.6111111044883728,-5.0,4.0,0,0.6111111044883728,0.2727272727272727,0.0,0.10714285714285714,0.0,0.1935483870967742,0.0,0.20225995873897262,0.0
9,0,0.0,4,0.0,0.5,0.5,0.0,1.0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4933387161889382,0.6785617734522844,2.0,25.0,0.3055555555555556,0.6111111044883728,0.6111111044883728,-5.0,10.0,0,0.6111111044883728,0.36363636363636365,0.5,0.1568627450980392,0.18181818181818182,0.2711864406779661,0.3076923076923077,0.28039985489311264,0.3333333333333333,5.0,7.0,0.46153846153846156,0.7606837749481201,0.8564102649688721,5.0,6.0,0,0.8564102649688721,0.42857142857142855,0.5,0.2608695652173913,0.3333333333333333,0.41379310344827586,0.5,0.41403933560541256,0.4999999999999999,6.5,12.0,0.52,0.46329671144485474,0.46329671144485474,1.0,13.0,0,0.46329671144485474,0.8666666666666667,1.0,0.4482758620689655,0.4,0.6190476190476191,0.5714285714285714,0.6459751934999393,0.6324555320336759,20.5,23,0.5660377358490566,0.7375723123550415,0.842543363571167,15.0,15.0,0,0.842543363571167,0.5806451612903226,0.75,0.32142857142857145,0.42857142857142855,0.4864864864864865,0.6,0.4930119320982991,0.6123724356957946,5.0,1.0,0.8333333333333334,0.8888888955116272,0.9333333373069763,5.0,5.0,0,0.9333333373069763,0.625,0.5,0.45454545454545453,0.3333333333333333,0.625,0.5,0.6249999999999999,0.4999999999999999,0.5,24.0,0.1724137931034483,0.48641589283943176,0.48641589283943176,-2.0,5.0,0,0.48641589283943176,0.041666666666666664,0.0,0.018518518518518517,0.0,0.03636363636363636,0.0,0.036661778755338326,0.0,1.0,3.0,0.25,0.5,0.5,1.0,1.0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,13,0.1333333333333333,0.45185184478759766,0.45185184478759766,-4.0,2.0,0,0.45185184478759766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
